,marker,resolution,playback_mode,buffer,rsrp,thput
0,2,5,1,3.841861,-113.0,15158.0
1,3,5,1,2.826302,-113.0,2756.0
2,4,6,1,1.8196450000000002,-113.0,2756.0
3,5,6,1,0.8108580000000001,-113.0,2756.0
4,6,6,3,0.0931280000000001,-113.0,2756.0
5,7,6,3,0.0931280000000001,-113.0,8268.0
6,8,6,3,0.0931280000000001,-113.0,11024.0
7,9,6,3,0.0931280000000001,-113.0,27560.0
8,10,6,3,0.0931280000000001,-113.0,33072.0
9,11,6,1,7.8938479999999975,-113.0,31694.0
10,12,6,1,19.402299,-113.0,9646.0
11,13,6,1,23.571716,-113.0,5512.0
12,14,6,1,22.559338,-113.0,12402.0
13,15,6,1,21.546914,-113.0,27560.0
14,16,6,1,20.538737,-113.0,30316.0
15,17,6,1,19.530585,-113.0,19292.0
16,18,6,1,18.551446,-113.0,24804.0
17,19,6,1,17.537817,-113.0,9646.0
18,20,6,1,16.528205999999994,-113.0,5870.0
19,21,6,1,15.516729000000002,-113.0,5345.0
20,22,6,1,14.505069,-113.0,13780.0
21,23,6,1,13.492251999999999,-113.0,44096.0
22,24,6,1,21.437727,-113.0,31694.0
23,25,6,1,20.426571000000006,-113.0,24804.0
24,26,6,1,21.139469,-113.0,23426.0
25,27,6,1,20.129784,-113.0,16650.0
26,28,6,1,19.117594,-113.0,6890.0
27,29,6,1,18.104155,-113.0,2813.0
28,30,6,1,17.093235,-113.0,1378.0
29,31,6,1,16.084638,-113.0,0.0
30,32,6,1,20.410751,-113.0,5013.0
31,33,6,1,19.400917000000003,-113.0,1435.0
32,34,6,1,23.727618,-113.0,1046.0
33,35,6,1,22.713729999999998,-113.0,427.0
34,36,6,1,21.702534,-113.0,1571.0
35,37,6,1,20.693507999999998,-113.0,1565.0
36,38,6,1,19.679543,-113.0,7547.0
37,39,6,1,18.670628,-113.0,2865.0
38,40,6,1,17.661597,-113.0,1662.0
39,41,6,1,16.651308999999998,-113.0,470.0
40,42,6,1,15.645220000000002,-113.0,257.0
41,43,6,1,29.98405300000001,-113.0,0.0
42,44,6,1,28.975573999999998,-113.0,3610.0
43,45,6,1,27.96418500000001,-113.0,0.0
44,46,6,1,26.953970000000005,-113.0,0.0
45,47,6,1,25.941633000000003,-113.0,0.0
46,48,6,1,24.92964800000001,-113.0,1378.0
