,marker,resolution,playback_mode,buffer,rsrp,thput
0,239,3,1,4.089053,-114.0,187408.0
1,240,5,1,3.039544,-114.0,205322.0
2,241,5,1,2.015997,-114.0,186030.0
3,242,5,1,1.0033729999999998,-114.0,126776.0
4,243,6,1,8.191282000000001,-114.0,68900.0
5,244,6,1,7.1793770000000015,-114.0,23426.0
6,245,6,1,6.166124,-114.0,22048.0
7,246,6,1,5.1551040000000015,-114.0,130910.0
8,247,6,1,4.144696,-114.0,169494.0
9,248,6,1,3.1334610000000005,-114.0,199810.0
10,249,6,1,2.1210120000000003,-114.0,252174.0
11,250,6,1,1.1129920000000002,-114.0,239772.0
12,251,6,1,0.1023840000000007,-114.0,159848.0
13,252,6,3,0.06736200000000102,-114.0,250796.0
14,253,6,1,10.862245,-114.0,288002.0
15,254,6,1,26.109969,-114.0,238394.0
16,255,6,1,25.098659999999995,-114.0,208078.0
17,256,6,1,24.795815,-114.0,107484.0
18,257,6,1,23.786322,-114.0,64766.0
19,258,6,1,22.774765,-114.0,136422.0
20,259,6,1,21.763512,-114.0,192920.0
21,260,6,1,20.753183,-114.0,293514.0
22,261,6,1,25.080969000000003,-114.0,289380.0
23,262,6,1,24.06782,-114.0,231504.0
24,263,6,1,23.05577000000001,-114.0,180518.0
25,264,6,1,27.38686,-114.0,117130.0
26,265,6,1,26.376712,-114.0,86814.0
27,266,6,1,25.365674,-114.0,183594.0
28,267,6,1,24.354577,-114.0,221858.0
29,268,6,1,23.341199,-114.0,196324.0
30,269,6,1,22.328649,-114.0,139178.0
31,270,6,1,21.319042,-114.0,163982.0
32,271,6,1,20.304517999999998,-114.0,202566.0
33,272,6,1,27.911459000000004,-114.0,158470.0
34,273,6,1,33.63697200000001,-114.0,183274.0
35,274,6,1,32.62707,-114.0,220480.0
36,275,6,1,31.61577200000001,-114.0,272844.0
37,276,6,1,30.604337,-114.0,323830.0
38,277,6,1,29.593532000000003,-114.0,267332.0
39,278,6,1,28.58420400000001,-114.0,322452.0
40,279,6,1,27.57353800000001,-114.0,260442.0
41,280,6,1,26.56338100000001,-114.0,265954.0
42,281,6,1,25.55518900000001,-114.0,254930.0
43,282,6,1,24.54596200000001,-114.0,132288.0
44,283,6,1,36.807528999999995,-111.5,343122.0
45,284,6,1,35.79720500000001,-109.0,250796.0
46,285,6,1,36.57710600000001,-109.0,238394.0
47,286,6,1,35.567254999999996,-109.0,239772.0
48,287,6,1,34.55959800000001,-109.0,254930.0
49,288,6,1,33.546898999999996,-109.0,276978.0
50,289,6,1,32.53251900000001,-109.0,136422.0
