,marker,resolution,playback_mode,buffer,rsrp,thput
0,240,5,1,3.4669480000000004,-99.0,846378.0
1,241,5,1,6.407816,-99.0,716628.0
2,242,6,1,9.635462,-99.0,854854.0
3,243,6,1,36.159092,-101.5,801174.0
4,244,6,1,35.148619000000004,-102.0,844118.0
5,245,6,1,34.136972,-97.5,692606.0
6,246,6,1,33.124328999999996,-95.0,212036.0
7,247,6,1,32.112396999999994,-98.5,657580.0
8,248,6,1,31.098032000000003,-102.0,816420.0
9,249,6,1,30.08701,-102.0,700524.0
10,250,6,1,29.071793,-102.0,775676.0
11,251,6,1,28.063175,-102.0,602558.0
12,252,6,1,27.050667999999998,-102.0,772992.0
13,253,6,1,26.906073,-102.0,693016.0
14,254,6,1,36.569074,-102.0,257688.0
15,255,6,1,35.559537,-102.0,634766.0
16,256,6,1,34.546558000000005,-102.0,798490.0
17,257,6,1,33.531512,-102.0,781044.0
18,258,6,1,32.52052800000001,-102.0,862906.0
19,259,6,1,46.85894800000001,-102.0,860222.0
20,260,6,1,45.845758,-102.0,858880.0
21,261,6,1,44.83164500000001,-102.0,332526.0
22,262,6,1,43.823764,-102.0,406626.0
23,263,6,1,42.81529000000001,-102.0,717970.0
24,264,6,1,41.80459800000001,-104.0,768966.0
25,265,6,1,40.794657,-106.0,844118.0
26,266,6,1,39.78126200000001,-106.0,779702.0
27,267,6,1,38.774573,-106.0,814594.0
28,268,6,1,37.76492800000001,-106.0,767310.0
29,269,6,1,51.810022,-106.0,189246.0
30,270,6,1,50.79969700000001,-106.0,416020.0
31,271,6,1,49.78846300000001,-106.0,615978.0
32,272,6,1,48.776861,-106.0,679536.0
33,273,6,1,57.98492399999999,-102.5,724680.0
34,274,6,1,56.971566,-100.0,870958.0
35,275,6,1,55.961719,-101.0,836066.0
36,276,6,1,54.951797,-101.0,884378.0
37,277,6,1,53.93822700000001,-100.5,161608.0
38,278,6,1,60.918729000000006,-100.0,843230.0
39,279,6,1,59.912209999999995,-100.0,767624.0
40,280,6,1,58.90324500000001,-100.0,742166.0
41,281,6,1,57.894935,-100.0,833382.0
42,282,6,1,56.883418999999996,-100.0,748836.0
43,283,6,1,58.64150000000001,-100.0,802516.0
44,284,6,1,62.969436,-100.0,408526.0
45,285,6,1,67.30028399999999,-100.0,226798.0
46,286,6,1,66.293485,-100.0,437492.0
47,287,6,1,65.28305999999999,-100.0,483120.0
48,288,6,1,64.27409,-100.0,550220.0
49,289,6,1,63.262286,-100.0,813252.0
50,290,6,1,62.2535,-100.0,762256.0
51,291,6,1,66.582435,-100.0,696498.0
52,292,6,1,65.570911,-100.0,645502.0
53,293,6,1,64.561114,-100.0,550220.0
54,294,6,1,63.550572,-100.0,77546.0
55,295,6,1,62.541222,-100.0,382470.0
56,296,6,1,61.530694,-100.0,526064.0
57,297,6,1,65.976158,-100.0,621346.0
58,298,6,1,64.96759700000001,-100.0,638792.0
59,299,6,1,63.959076,-100.0,755546.0
60,300,6,1,62.945514,-100.0,777018.0
61,301,6,1,61.93203200000001,-100.0,821304.0
62,302,6,1,65.93088199999998,-100.0,681422.0
63,303,6,1,64.92103599999999,-100.0,199982.0
64,304,6,1,63.91387599999999,-100.0,730048.0
65,305,6,1,62.90346899999999,-100.0,844118.0
66,306,6,1,61.89082299999998,-100.0,791780.0
67,307,6,1,66.34498900000001,-100.0,660264.0
68,308,6,1,65.33386200000001,-102.0,593164.0
69,309,6,1,64.32697300000001,-104.0,646844.0
70,310,6,1,63.313688000000006,-104.0,444202.0
