,marker,resolution,playback_mode,buffer,rsrp,thput
0,240,5,1,4.00631,-112.0,677976.0
1,241,5,1,2.974268,-112.0,877786.0
2,242,6,1,1.954321,-112.0,851604.0
3,243,6,1,0.945291,-112.0,982514.0
4,244,6,3,0.08379099999999973,-112.0,916370.0
5,245,6,3,0.08379099999999973,-114.0,936630.0
6,246,6,3,0.08379099999999973,-116.0,429960.0
7,247,6,3,0.08379099999999973,-116.0,864006.0
8,248,6,3,0.08379099999999973,-116.0,1242956.0
9,249,6,1,8.025848,-114.0,978380.0
10,250,6,1,19.317298,-114.0,1145118.0
11,251,6,1,23.706751999999998,-116.0,622470.0
12,252,6,1,22.694405000000003,-116.0,835068.0
13,253,6,1,21.685004,-116.0,859872.0
14,254,6,1,20.67162,-116.0,749632.0
15,255,6,1,19.661559,-116.0,726206.0
16,256,6,1,18.680573000000006,-116.0,730340.0
17,257,6,1,17.66546,-116.0,781326.0
18,258,6,1,16.655715999999998,-116.0,532900.0
19,259,6,1,15.642704,-116.0,658684.0
20,260,6,1,14.632988000000001,-116.0,762034.0
21,261,6,1,13.62215,-116.0,767546.0
22,262,6,1,12.610665999999998,-116.0,869518.0
23,263,6,1,20.392666000000002,-116.0,814398.0
24,264,6,1,21.265009,-116.0,654550.0
25,265,6,1,20.257118,-116.0,703748.0
26,266,6,1,19.247324,-116.0,263222.0
27,267,6,1,18.239981,-116.0,686244.0
28,268,6,1,17.228781,-116.0,622856.0
29,269,6,1,21.552254,-116.0,613210.0
30,270,6,1,20.539623,-116.0,599430.0
31,271,6,1,19.529948,-116.0,389974.0
32,272,6,1,22.473613,-116.0,389974.0
33,273,6,1,22.847901999999998,-114.0,361036.0
34,274,6,1,21.839601,-116.0,387218.0
35,275,6,1,20.834186,-116.0,493324.0
36,276,6,1,19.823163,-114.0,448842.0
37,277,6,1,18.809753,-112.0,383084.0
38,278,6,1,17.802450999999994,-114.0,795106.0
39,279,6,1,16.792225000000002,-112.0,730340.0
40,280,6,1,15.786518,-112.0,577382.0
41,281,6,1,23.39057,-112.0,391352.0
42,282,6,1,29.107986999999998,-112.0,461630.0
43,283,6,1,28.099135000000004,-112.0,757900.0
44,284,6,1,27.086939,-112.0,795106.0
45,285,6,1,26.077074000000003,-112.0,378564.0
46,286,6,1,25.07027200000001,-112.0,622856.0
47,287,6,1,24.05872900000001,-112.0,985270.0
48,288,6,1,23.053029,-112.0,993538.0
49,289,6,1,22.044529000000004,-112.0,880542.0
50,290,6,1,21.036596000000007,-112.0,742742.0
51,291,6,1,20.02745,-112.0,836446.0
52,292,6,1,32.287378000000004,-112.0,390966.0
53,293,6,1,33.06676100000001,-112.0,709670.0
54,294,6,1,32.058597000000006,-112.0,887432.0
55,295,6,1,31.04831600000001,-112.0,891566.0
56,296,6,1,30.035533000000008,-112.0,886054.0
57,297,6,1,29.023675000000004,-112.0,1125826.0
58,298,6,1,28.01294200000001,-112.0,568728.0
59,299,6,1,27.00043900000001,-112.0,949766.0
60,300,6,1,34.203281000000004,-112.0,1029366.0
61,301,6,1,33.191430000000004,-112.0,1007318.0
62,302,6,1,34.192133,-112.0,952198.0
63,303,6,1,33.18241999999999,-112.0,921882.0
64,304,6,1,32.174637999999995,-112.0,470566.0
65,305,6,1,31.163067,-112.0,792350.0
66,306,6,1,35.57236700000001,-112.0,1040390.0
