,marker,resolution,playback_mode,buffer,rsrp,thput
0,1,1,1,4.214899,-104.0,24804.0
1,2,1,1,4.457133000000002,-104.0,12402.0
2,3,4,1,7.855982999999997,-104.0,46852.0
3,4,4,1,6.845495999999999,-104.0,19292.0
4,5,4,1,15.062864,-104.0,23426.0
5,6,4,1,14.053379999999999,-104.0,30316.0
6,7,4,1,13.039363000000002,-104.0,85436.0
7,8,4,1,12.029792,-104.0,78546.0
8,9,4,1,16.854331000000002,-104.0,82680.0
9,10,6,1,30.46491,-104.0,63388.0
10,11,6,1,29.452020999999995,-104.0,49608.0
11,12,6,1,28.440995,-104.0,20670.0
12,13,6,1,27.429012,-104.0,52364.0
13,14,6,1,26.417607,-104.0,55120.0
14,15,6,1,25.405638,-104.0,49608.0
15,16,6,1,24.398509,-104.0,56498.0
16,17,6,1,23.387077,-104.0,53742.0
17,18,6,1,22.375065,-104.0,52364.0
18,19,6,1,21.365725,-104.0,34450.0
19,20,6,1,20.358216,-104.0,42718.0
20,21,6,1,19.347569,-104.0,19292.0
21,22,6,1,26.337021000000004,-104.0,27560.0
22,23,6,1,25.324571,-104.0,19292.0
23,24,6,1,28.019226,-104.0,13780.0
24,25,6,1,27.006355,-104.0,9646.0
25,26,6,1,25.996188,-103.5,16536.0
26,27,6,1,24.986594,-104.0,11024.0
27,28,6,1,23.974679,-103.0,17914.0
28,29,6,1,22.965948,-103.5,5512.0
29,30,6,1,21.956733,-103.0,13780.0
30,31,6,1,20.943407999999998,-103.5,5512.0
31,32,6,1,35.281768,-103.0,12402.0
32,33,6,1,34.270210999999996,-103.0,16536.0
33,34,6,1,33.257328,-103.0,9646.0
34,35,6,1,32.244972000000004,-103.0,5512.0
35,36,6,1,31.236105,-103.0,85436.0
36,37,6,1,30.22691200000001,-103.0,57876.0
37,38,6,1,29.218996000000004,-103.0,23426.0
38,39,6,1,28.20828700000001,-103.0,146068.0
39,40,6,1,27.19272900000001,-103.0,198432.0
40,41,6,1,26.182444000000004,-103.0,290758.0
41,42,6,1,38.439159,-103.0,439582.0
42,43,6,1,39.21903,-103.0,574626.0
43,44,6,1,38.21144200000001,-103.0,461630.0
44,45,6,1,37.197781000000006,-103.0,387218.0
45,46,6,1,36.19082600000001,-103.0,410154.0
46,47,6,1,35.178087000000005,-103.0,318318.0
47,48,6,1,34.167646000000005,-103.0,381706.0
48,49,6,1,33.159076000000006,-103.0,369304.0
49,50,6,1,42.363955,-103.0,81406.0
50,51,6,1,41.356349,-103.0,414778.0
51,52,6,1,40.346724,-103.0,431314.0
52,53,6,1,39.336318,-103.0,456118.0
53,54,6,1,38.327729,-103.0,410644.0
54,55,6,1,42.73925300000001,-103.0,340366.0
55,56,6,1,41.73139000000001,-103.0,416156.0
56,57,6,1,40.71901800000001,-103.0,316940.0
57,58,6,1,39.70656400000001,-103.0,308672.0
58,59,6,1,38.69348400000001,-103.0,304538.0
59,60,6,1,39.03604000000001,-103.0,429936.0
60,61,6,1,38.027117,-103.0,264576.0
61,62,6,1,37.01848400000001,-103.0,385840.0
62,63,6,1,39.99046200000001,-103.0,263198.0
63,64,6,1,38.98165700000001,-103.0,242552.0
64,65,6,1,37.97295100000001,-103.0,257276.0
65,66,6,1,36.96244200000001,-103.0,13780.0
66,67,6,1,35.95377000000001,-103.0,84058.0
67,68,6,1,40.280458,-103.0,206700.0
68,69,6,1,39.275032,-103.0,237016.0
69,70,6,1,38.266279,-103.0,308262.0
70,71,6,1,37.255613000000004,-103.0,413400.0
71,72,6,1,41.586797999999995,-103.0,367926.0
72,73,6,1,40.576643,-103.0,423046.0
73,74,6,1,39.567703,-103.0,410644.0
74,75,6,1,38.555496999999995,-103.0,391352.0
75,76,6,1,42.887614,-103.0,270088.0
76,77,6,1,41.87283400000001,-103.0,129532.0
77,78,6,1,40.863078,-103.0,148824.0
78,79,6,1,39.856722999999995,-103.0,323830.0
79,80,6,1,38.847101,-103.0,249418.0
80,81,6,1,43.30033800000001,-103.0,338988.0
81,82,6,1,42.286007,-103.0,271466.0
82,83,6,1,46.28249799999999,-103.0,263198.0
83,84,6,1,45.27519399999999,-103.0,370682.0
84,85,6,1,44.266542999999984,-103.0,105720.0
85,86,6,1,43.25810999999999,-103.0,237016.0
86,87,6,1,42.24661999999999,-103.0,414778.0
87,88,6,1,41.24030999999998,-103.0,263198.0
88,89,6,1,40.23168299999999,-103.0,183274.0
89,90,6,1,39.22443299999999,-103.0,239772.0
90,91,6,1,38.212834999999984,-103.0,381706.0
91,92,6,1,37.203136999999984,-103.0,391352.0
92,93,6,1,36.93938900000001,-103.0,412022.0
93,94,6,1,52.73034599999998,-103.0,418912.0
94,95,6,1,51.72244999999998,-103.0,403754.0
95,96,6,1,60.0652,-103.0,374816.0
96,97,6,1,59.057801,-103.0,124020.0
97,98,6,1,58.04901,-103.0,150202.0
98,99,6,1,57.04199200000001,-103.0,147446.0
99,100,6,1,56.034348,-103.0,85436.0
100,101,6,1,55.024714,-103.0,79924.0
101,102,6,1,54.011031,-103.0,292136.0
102,103,6,1,63.01540399999999,-103.0,133666.0
103,104,6,1,62.00492199999999,-103.0,180518.0
104,105,6,1,60.99436999999999,-103.0,151580.0
105,106,6,1,59.98690599999999,-103.0,206724.0
106,107,6,1,58.97286199999999,-103.0,237016.0
107,108,6,1,57.967530000000004,-103.0,109830.0
108,109,6,1,60.79485600000001,-103.0,362414.0
109,110,6,1,59.78784900000001,-103.0,356902.0
110,111,6,1,58.77676200000001,-103.0,367926.0
111,112,6,1,59.26770099999999,-103.0,341744.0
112,113,6,1,58.257358,-103.0,293514.0
113,114,6,1,57.249434,-103.0,216346.0
114,115,6,1,56.24190999999999,-103.0,412022.0
115,116,6,1,55.230166000000004,-103.0,454740.0
116,117,6,1,59.55841399999999,-103.0,403754.0
117,118,6,1,58.53963699999999,-103.0,275600.0
118,123,4,1,11.45529,-103.0,129532.0
119,124,4,1,11.862558,-103.0,248040.0
120,125,4,1,10.852616000000001,-103.0,112996.0
121,126,5,1,15.482488,-103.0,141934.0
122,127,5,1,14.467572,-103.0,354142.0
123,128,5,1,13.462746,-103.0,288002.0
124,129,5,1,12.455417,-103.0,376194.0
125,130,5,1,11.447155,-103.0,64384.0
126,131,5,1,10.435073,-103.0,225992.0
127,132,5,1,9.425042,-103.0,146068.0
128,133,5,1,8.414088000000001,-103.0,150202.0
129,134,5,1,7.4020800000000015,-103.0,275600.0
130,135,5,1,6.3899399999999975,-103.0,387218.0
131,136,5,1,5.3757319999999975,-103.0,399620.0
132,137,6,1,8.106111999999998,-103.0,460252.0
133,138,6,1,7.093785999999998,-103.0,442338.0
134,139,6,1,6.0827969999999985,-103.0,498836.0
135,140,6,1,5.0720259999999975,-103.0,254930.0
136,141,6,1,4.062493,-103.0,235638.0
137,142,6,1,3.0529990000000002,-103.0,344500.0
138,143,6,1,2.0394169999999967,-103.0,367926.0
139,144,6,1,1.0286009999999983,-103.0,373438.0
140,145,6,3,0.08825799999999973,-103.0,381706.0
141,146,6,3,0.08825799999999973,-103.0,293128.0
142,147,6,3,0.08825799999999973,-103.0,190164.0
143,148,6,3,0.08825799999999973,-103.0,286624.0
144,149,6,3,0.08825799999999973,-103.0,394108.0
145,150,6,3,0.08825799999999973,-103.0,326586.0
146,151,6,3,0.08825799999999973,-103.0,260442.0
147,152,6,3,0.08825799999999973,-103.0,299026.0
148,153,6,1,2.918239,-103.0,345878.0
149,154,6,1,15.784985999999995,-103.0,337610.0
150,155,6,1,24.778199,-103.0,361036.0
151,156,6,1,43.769026,-103.0,276978.0
152,157,6,1,42.760940999999995,-103.0,256308.0
153,158,6,1,53.53890100000001,-103.0,362414.0
154,159,6,1,52.528760999999996,-103.0,407888.0
155,160,6,1,51.49089900000001,-103.0,487812.0
