,marker,resolution,playback_mode,buffer,rsrp,thput
0,245,6,1,3.2568650000000003,-81.0,4225110.0
1,246,6,1,9.321375,-81.0,3389226.0
2,247,6,1,8.301889,-81.0,3461208.0
3,248,6,1,7.287364,-81.0,2918604.0
4,249,6,1,7.401747,-81.0,2160294.0
5,250,6,1,13.315567,-81.0,4912160.0
6,251,6,1,12.306496000000001,-81.0,2731196.0
7,252,6,1,11.292797,-81.0,2415224.0
8,253,6,1,10.278075999999999,-81.0,3683507.0
9,254,6,1,9.270976,-81.0,4236489.0
10,255,6,1,8.258051,-81.0,3471984.0
11,256,6,1,7.248466,-81.0,4285122.0
12,257,6,1,17.012613,-81.0,4423672.0
13,258,6,1,16.028389999999998,-81.0,3560303.0
14,259,6,1,15.017207,-81.0,4724025.0
15,260,6,1,14.008299,-81.0,3412216.0
16,261,6,1,12.99331,-81.0,4693795.0
17,262,6,1,11.982368999999998,-81.0,4421953.0
18,263,6,1,10.975902,-81.0,4631288.0
19,264,6,1,9.961609,-81.0,3522427.0
20,265,6,1,19.626333,-81.0,4751538.0
21,266,6,1,18.614566,-81.0,4232561.0
22,267,6,1,17.604300000000006,-81.0,3701461.0
23,268,6,1,16.589019,-81.0,3512248.0
24,269,6,1,15.579899,-81.0,3692204.0
25,270,6,1,14.570016,-81.0,4711270.0
26,271,6,1,18.897036,-81.0,3751822.0
27,272,6,1,17.891226000000003,-81.0,4721092.0
28,273,6,1,16.881859000000002,-81.0,4400625.0
29,274,6,1,21.212746,-81.0,3897597.0
30,275,6,1,20.20027,-81.0,3289021.0
31,276,6,1,19.187184,-81.0,4448981.0
32,277,6,1,18.178114,-81.0,4150770.0
33,278,6,1,17.164803,-81.0,4132772.0
34,279,6,1,16.154355000000002,-81.0,3956495.0
35,280,6,1,15.146316,-81.0,3744291.0
36,281,6,1,14.130608000000002,-81.0,4727080.0
37,282,6,1,21.73122900000001,-81.0,4862875.0
38,283,6,1,27.452566000000004,-81.0,3492878.0
39,284,6,1,26.44023000000001,-81.0,4388439.0
40,285,6,1,25.431626,-81.0,4010436.0
41,286,6,1,24.42515700000001,-81.0,4031507.0
42,287,6,1,23.41628900000001,-81.0,3482177.0
43,288,6,1,22.40276900000001,-81.0,3359149.0
44,289,6,1,21.395376000000006,-81.0,3393731.0
45,290,6,1,20.385143000000006,-81.0,4828331.0
46,291,6,1,19.378978000000004,-81.0,3470090.0
47,292,6,1,18.370960999999998,-81.0,4347448.0
48,293,6,1,19.651270999999998,-81.0,3341170.0
49,294,6,1,31.40618200000001,-81.0,3973900.0
50,295,6,1,30.393939000000003,-81.0,3378623.0
51,296,6,1,29.386330000000008,-81.0,4657539.0
52,297,6,1,28.376237000000003,-81.0,3506192.0
53,298,6,1,27.368877000000005,-81.0,4805625.0
54,299,6,1,26.356566000000008,-81.0,3418238.0
55,300,6,1,25.35113100000001,-81.0,4197864.0
56,301,6,1,32.55230100000001,-81.0,4039756.0
57,302,6,1,31.54604800000001,-81.0,4044856.0
58,303,6,1,32.541045999999994,-81.0,3560601.0
59,304,6,1,31.531063,-81.0,4022419.0
60,305,6,1,30.521021999999995,-81.0,3811806.0
61,306,6,1,29.508886999999994,-81.0,3417510.0
62,307,6,1,33.92142100000001,-81.0,4608489.0
63,308,6,1,32.912141000000005,-81.0,4491744.0
64,309,6,1,31.89895600000001,-81.0,4366270.0
65,310,6,1,30.89061700000001,-81.0,4018879.0
66,311,6,1,29.87843500000001,-81.0,4083471.0
67,312,6,1,34.206264000000004,-81.0,4141477.0
68,313,6,1,33.19787600000001,-81.0,3818333.0
69,314,6,1,32.18722200000001,-81.0,3643339.0
70,315,6,1,36.51403300000001,-81.0,3516978.0
71,316,6,1,35.50373999999999,-81.0,3625226.0
72,317,6,1,34.490269999999995,-81.0,4759565.0
73,318,6,1,33.483644,-81.0,3972477.0
74,319,6,1,32.47175299999999,-81.0,4648972.0
75,320,6,1,36.798365,-81.0,4089927.0
76,321,6,1,35.79084299999999,-81.0,3517370.0
77,322,6,1,34.77879,-81.0,4423823.0
78,323,6,1,39.112743,-81.0,4348500.0
79,324,6,1,38.101933,-81.0,4352103.0
80,325,6,1,37.094296,-81.0,4737030.0
81,326,6,1,36.08523099999999,-81.0,4132750.0
82,327,6,1,35.076037,-81.0,3882379.0
83,328,6,1,35.28432100000001,-81.0,3641734.0
84,329,6,1,34.27817900000001,-81.0,4589210.0
85,330,6,1,33.26789500000001,-81.0,4588632.0
86,331,6,1,36.503692,-81.0,4149916.0
87,332,6,1,35.49454300000001,-81.0,3859507.0
88,333,6,1,39.48585899999999,-81.0,3917742.0
89,334,6,1,38.47949799999999,-81.0,3662882.0
90,335,6,1,37.47045899999999,-81.0,3941308.0
91,336,6,1,36.46129499999999,-81.0,4372763.0
92,337,6,1,35.452838999999976,-81.0,4473698.0
93,338,6,1,34.44155599999999,-81.0,4331680.0
94,339,6,1,33.433148999999986,-81.0,4302532.0
95,340,6,1,32.42184299999998,-81.0,4564225.0
96,341,6,1,31.413472999999986,-81.0,4036849.0
97,342,6,1,30.40087899999999,-81.0,4237178.0
98,343,6,1,50.140009000000006,-81.0,4372683.0
99,344,6,1,55.283922,-81.0,3793261.0
100,345,6,1,54.274492,-81.0,3505407.0
101,346,6,1,53.267938,-81.0,4489091.0
102,347,6,1,52.254309000000006,-81.0,4010551.0
103,348,6,1,51.248961,-81.0,4420793.0
104,349,6,1,50.238927,-81.0,4218370.0
105,350,6,1,49.230237,-81.0,3456637.0
106,351,6,1,58.23131299999999,-81.0,4361685.0
107,352,6,1,57.22054399999999,-81.0,4058420.0
108,353,6,1,56.212419,-81.0,4358724.0
109,354,6,1,55.20367999999999,-81.0,4464835.0
110,355,6,1,54.197587,-81.0,4210413.0
111,356,6,1,57.02416000000001,-81.0,4103477.0
112,2,5,1,3.219622,-83.0,4350657.0
113,3,5,1,2.207774,-85.0,4255784.0
114,4,6,1,1.200065,-85.0,4183220.0
115,5,6,1,0.19056000000000006,-85.0,3980594.0
116,6,6,3,0.09058399999999978,-83.0,3478936.0
117,7,6,3,0.09058399999999978,-81.0,3714124.0
118,8,6,3,0.09058399999999978,-81.0,4878106.0
119,9,6,3,0.09058399999999978,-81.0,3817842.0
120,10,6,3,0.09058399999999978,-81.0,3784867.0
121,11,6,3,3.980161,-81.0,4077361.0
122,12,6,1,14.802812,-81.0,4569351.0
123,13,6,1,23.990722,-81.0,4659418.0
124,14,6,1,22.980418,-81.0,4716704.0
125,15,6,1,21.972432,-81.0,3786986.0
126,16,6,1,20.962602,-81.0,3915566.0
127,17,6,1,19.952645,-81.0,3442289.0
128,18,6,1,18.945082,-81.0,4526868.0
129,19,6,1,17.959557,-81.0,3790015.0
130,20,6,1,16.951169999999998,-81.0,3858604.0
131,21,6,1,15.940509,-81.0,4523937.0
132,22,6,1,14.926617000000002,-81.0,4567691.0
133,23,6,1,13.920096,-81.0,4388570.0
134,24,6,1,12.908702000000002,-81.0,3865981.0
135,25,6,1,11.897567,-81.0,3548341.0
136,26,6,1,19.162108000000003,-81.0,4118523.0
137,27,6,1,20.55435,-81.0,3861512.0
138,28,6,1,19.548992,-81.0,4236142.0
139,29,6,1,18.53828,-81.0,4702541.0
140,30,6,1,17.532189000000002,-81.0,4280816.0
141,31,6,1,16.521067000000002,-81.0,3363014.0
142,32,6,1,20.847085000000003,-81.0,3642352.0
143,33,6,1,19.837529,-81.0,3310861.0
144,34,6,1,18.825295999999998,-81.0,3486437.0
145,35,6,1,23.150686999999998,-81.0,4883979.0
146,36,6,1,22.144309,-81.0,3699930.0
147,37,6,1,21.133689999999998,-81.0,4114000.0
148,38,6,1,20.127115,-81.0,3898681.0
149,39,6,1,19.119439,-81.0,4329341.0
150,40,6,1,18.114572000000006,-81.0,3877227.0
151,41,6,1,17.109788,-81.0,3289083.0
152,42,6,1,16.096306,-81.0,3708635.0
153,43,6,1,15.087218999999996,-81.0,4577857.0
154,44,6,1,29.425974000000004,-81.0,4807596.0
155,45,6,1,28.412865000000004,-81.0,4477230.0
156,46,6,1,27.40004500000001,-81.0,4823005.0
157,47,6,1,26.39429200000001,-81.0,3770422.0
158,48,6,1,25.38809500000001,-81.0,3321873.0
159,49,6,1,24.38045300000001,-81.0,4219676.0
160,50,6,1,23.371897000000004,-81.0,4294785.0
161,51,6,1,22.36279500000001,-81.0,4258247.0
162,52,6,1,21.350921000000007,-81.0,4828711.0
163,53,6,1,20.344677000000004,-81.0,3554768.0
164,54,6,1,22.604027,-81.0,4188423.0
165,55,6,1,31.59746200000001,-81.0,3958524.0
166,56,6,1,32.37783900000001,-81.0,4190841.0
167,57,6,1,31.367687000000004,-81.0,3959652.0
168,58,6,1,30.35727600000001,-81.0,4856645.0
169,59,6,1,29.351094000000003,-81.0,4723233.0
170,60,6,1,28.34227200000001,-81.0,4271395.0
171,61,6,1,27.33455500000001,-81.0,3822377.0
172,62,6,1,34.535945000000005,-81.0,4659507.0
173,63,6,1,33.528473000000005,-81.0,4196433.0
174,64,6,1,34.52414099999999,-81.0,4148582.0
175,65,6,1,33.516620999999994,-81.0,3674760.0
176,66,6,1,32.50483199999999,-81.0,3914204.0
177,67,6,1,31.491799,-81.0,3916809.0
178,68,6,1,35.90797000000001,-81.0,3739814.0
179,69,6,1,34.89609500000001,-81.0,4499842.0
180,70,6,1,33.88716800000001,-81.0,4810788.0
181,71,6,1,32.875578000000004,-81.0,4014104.0
182,72,6,1,31.861226,-81.0,4732982.0
183,73,6,1,36.194525,-81.0,4281097.0
184,74,6,1,35.183144,-81.0,4080478.0
185,75,6,1,34.177718,-81.0,4886077.0
186,76,6,1,33.16700800000001,-81.0,4822555.0
187,77,6,1,37.492863,-81.0,3372188.0
188,78,6,1,36.48611500000001,-81.0,4431208.0
189,79,6,1,35.47955500000001,-81.0,3531430.0
190,80,6,1,34.471514,-81.0,3395315.0
191,81,6,1,33.463292,-81.0,4527683.0
192,82,6,1,32.45391599999999,-81.0,4317717.0
193,83,6,1,31.442041000000003,-81.0,3949406.0
194,84,6,1,41.110188,-81.0,4522335.0
195,85,6,1,40.096057,-81.0,3443704.0
196,86,6,1,39.0847,-81.0,3453071.0
197,87,6,1,38.07713799999999,-81.0,4640776.0
198,88,6,1,37.065684999999995,-81.0,4511784.0
199,89,6,1,37.27243200000001,-81.0,3803315.0
200,90,6,1,36.263193,-81.0,4538585.0
201,91,6,1,39.497763000000006,-81.0,4432476.0
202,92,6,1,38.49293900000001,-81.0,3894976.0
203,93,6,1,37.48281400000001,-81.0,4045744.0
204,94,6,1,41.48096599999997,-81.0,4812447.0
205,95,6,1,40.47200899999999,-81.0,4258742.0
206,96,6,1,39.464816999999975,-81.0,3700663.0
207,97,6,1,38.452832,-81.0,4008619.0
208,98,6,1,37.444886999999966,-81.0,4805042.0
209,99,6,1,36.43189299999999,-81.0,4388273.0
210,100,6,1,35.423710999999976,-81.0,4739517.0
211,101,6,1,34.41567899999998,-81.0,4736086.0
212,102,6,1,33.40334699999998,-81.0,4788156.0
213,103,6,1,53.14456,-81.0,3623337.0
214,104,6,1,52.137652,-81.0,3978146.0
215,105,6,1,57.28497700000001,-81.0,4886817.0
216,106,6,1,56.275578,-81.0,4556662.0
217,107,6,1,55.264901,-81.0,3330357.0
218,108,6,1,54.254105,-81.0,4361707.0
219,109,6,1,53.24554200000001,-81.0,3922839.0
220,110,6,1,52.235154,-81.0,3909064.0
221,111,6,1,61.237899,-81.0,4769144.0
222,112,6,1,60.227925,-81.0,4531671.0
223,113,6,1,59.213399,-81.0,3323462.0
224,114,6,1,58.207128000000004,-81.0,3281192.0
225,115,6,1,57.19644199999999,-81.0,3866337.0
226,116,6,1,60.025266,-81.0,4706589.0
227,117,6,1,59.01345300000001,-81.0,4176844.0
228,118,6,1,58.006264,-81.0,3384554.0
229,121,5,1,3.268896,-81.0,3475416.0
230,122,5,1,2.253145,-81.0,4402910.0
231,123,6,1,1.241206,-81.0,3559031.0
232,124,6,1,0.2307030000000001,-81.0,4050294.0
233,125,6,3,0.08798999999999957,-81.0,4573835.0
234,126,6,3,0.08798999999999957,-81.0,3666263.0
235,127,6,3,0.08798999999999957,-81.0,4120523.0
236,128,6,3,0.08798999999999957,-81.0,4283215.0
237,129,6,3,0.08798999999999957,-81.0,3899625.0
238,130,6,1,7.831664,-81.0,4362609.0
239,131,6,1,19.224605,-81.0,4273906.0
240,132,6,1,23.517899,-81.0,4891344.0
241,133,6,1,22.507401,-81.0,3344858.0
242,134,6,1,21.495638,-81.0,4213457.0
243,135,6,1,20.484444000000003,-81.0,4413934.0
244,136,6,1,19.476714,-81.0,4116658.0
245,137,6,1,18.495727,-81.0,4346822.0
246,138,6,1,17.484779999999994,-81.0,4638624.0
247,139,6,1,16.475759,-81.0,4704731.0
248,140,6,1,15.466329,-81.0,4399063.0
249,141,6,1,14.4569,-81.0,3703157.0
250,142,6,1,13.448002,-81.0,3762287.0
251,143,6,1,12.437916,-81.0,4440922.0
252,144,6,1,20.117429,-81.0,3322742.0
253,145,6,1,21.093613,-81.0,3350255.0
254,146,6,1,20.083661,-81.0,3339824.0
255,147,6,1,19.072067999999998,-81.0,3375551.0
256,148,6,1,18.058929,-81.0,3429521.0
257,149,6,1,17.054393,-81.0,4055346.0
258,150,6,1,21.384695999999998,-81.0,3726681.0
259,151,6,1,20.379161000000003,-81.0,4825176.0
260,152,6,1,19.370099000000003,-81.0,4274041.0
261,153,6,1,23.699548,-81.0,3293925.0
262,154,6,1,22.685689,-81.0,3976194.0
263,155,6,1,21.680555,-81.0,3338112.0
264,156,6,1,20.668657999999997,-81.0,4534402.0
265,157,6,1,19.659579,-81.0,3485172.0
266,158,6,1,18.650085999999998,-81.0,4143871.0
267,159,6,1,17.633580000000006,-81.0,4835046.0
268,160,6,1,16.62554,-81.0,4514352.0
269,161,6,1,22.235336999999994,-81.0,3754787.0
270,162,6,1,29.95819900000001,-81.0,4144443.0
271,163,6,1,28.947984000000005,-81.0,4490867.0
272,164,6,1,27.939826000000004,-81.0,3591894.0
273,165,6,1,26.93204900000001,-81.0,4893586.0
274,166,6,1,25.92266000000001,-81.0,4400884.0
275,167,6,1,24.91598800000001,-81.0,4084587.0
276,168,6,1,23.906482999999998,-81.0,3592607.0
277,169,6,1,22.89782700000001,-81.0,3571653.0
278,170,6,1,21.887906,-81.0,4854857.0
