,marker,resolution,playback_mode,buffer,rsrp,thput
0,305,2.0,1,3.8206860000000002,-92.5,31762.0
1,306,2.0,1,14.365344,-95.5,13863.0
2,307,2.0,1,13.356295999999999,-90.0,19264.0
3,308,2.0,1,12.351769,-90.0,13760.0
4,309,2.0,1,11.323891,-92.0,19264.0
5,310,2.0,1,10.318346,-92.5,23744.0
6,311,2.0,1,9.312053,-92.0,28896.0
7,312,2.0,1,8.306092,-88.0,28896.0
8,313,2.0,1,7.296626,-84.0,15136.0
9,314,2.0,1,6.290032,-84.0,24768.0
10,315,2.0,1,5.283792999999998,-84.0,31648.0
11,316,2.0,1,4.278164,-84.0,22016.0
12,317,2.0,1,3.2728540000000006,-84.0,15136.0
13,318,2.0,1,2.2658609999999992,-84.0,17888.0
14,319,2.0,1,1.2583260000000005,-84.0,12384.0
15,320,2.0,1,0.2494320000000005,-84.0,28896.0
16,321,2.0,3,0.07246400000000007,-84.0,19264.0
17,322,2.0,3,0.07246400000000007,-83.0,31648.0
18,323,2.0,3,0.07246400000000007,-84.5,23392.0
19,324,2.0,3,0.07246400000000007,-87.0,35776.0
20,325,2.0,3,0.07246400000000007,-85.0,26144.0
21,326,2.0,3,0.07246400000000007,-83.0,19264.0
22,327,2.0,3,0.07246400000000007,-85.0,33024.0
23,328,2.0,3,0.07246400000000007,-85.0,27520.0
24,329,2.0,3,0.07246400000000007,-85.0,26144.0
25,330,2.0,3,0.07246400000000007,-85.0,28896.0
26,331,2.0,3,0.07246400000000007,-85.0,20640.0
27,332,2.0,3,0.07246400000000007,-83.0,31648.0
28,333,2.0,3,0.07246400000000007,-83.0,27520.0
29,334,2.0,3,0.07246400000000007,-85.0,19626.0
30,335,2.0,3,0.07246400000000007,-83.0,24605.0
31,336,2.0,3,0.07246400000000007,-83.0,20640.0
32,337,2.0,3,0.07246400000000007,-85.5,28896.0
33,338,2.0,3,0.07246400000000007,-88.0,13760.0
34,339,2.0,3,0.07246400000000007,-87.5,24768.0
35,340,2.0,3,0.07246400000000007,-83.0,13760.0
36,341,2.0,3,0.07246400000000007,-85.0,20640.0
37,342,2.0,3,0.07246400000000007,-83.0,24768.0
38,343,2.0,3,0.07246400000000007,-85.0,20640.0
39,344,3.0,3,0.07246400000000007,-83.0,20640.0
40,345,3.0,3,0.07246400000000007,-85.0,30272.0
41,346,3.0,3,0.07246400000000007,-83.0,30272.0
42,347,3.0,3,0.07246400000000007,-83.0,41280.0
43,348,3.0,3,0.07246400000000007,-83.0,39904.0
44,349,3.0,3,0.07246400000000007,-83.0,23392.0
45,350,3.0,3,0.07246400000000007,-85.0,32957.0
46,351,3.0,3,0.07246400000000007,-84.5,22501.0
47,352,3.0,3,0.07246400000000007,-84.5,28896.0
