,marker,resolution,playback_mode,buffer,rsrp,thput
274,38,4,1,64.55013600000001,-109.0,604162.0
275,39,4,1,63.539761999999996,-109.0,572346.0
276,40,4,1,67.86878999999999,-109.0,748965.0
277,41,4,1,66.854242,-109.0,706178.0
278,42,4,1,65.843816,-109.0,639765.0
279,43,4,1,64.834559,-109.0,697914.0
280,44,4,1,63.82386,-109.0,711852.0
281,45,4,1,62.813246,-109.0,675375.0
282,46,4,1,61.804235,-109.0,696572.0
283,47,4,1,62.68873000000001,-109.0,715757.0
284,48,4,1,65.122951,-109.0,586175.0
285,49,4,1,64.11248699999999,-109.0,591764.0
286,50,4,1,63.100745999999994,-109.0,582105.0
287,51,4,1,62.091756000000004,-109.0,697692.0
288,52,4,1,66.41977499999999,-109.0,664497.0
289,53,4,1,65.406425,-109.0,718464.0
290,54,4,1,64.396838,-109.0,592210.0
291,55,4,1,63.385797,-109.0,693453.0
292,56,4,1,62.37427,-109.0,694404.0
293,57,4,1,66.827202,-109.0,664535.0
294,58,4,1,65.814389,-109.0,592147.0
295,59,4,1,64.80343200000002,-109.0,662453.0
296,60,4,1,63.792028,-109.0,635153.0
297,61,4,1,62.781725,-109.0,674528.0
298,62,4,1,61.76997400000001,-109.0,671271.0
299,63,4,1,65.76422599999998,-109.0,617882.0
300,64,4,1,64.75234799999998,-109.0,630010.0
301,65,4,1,63.73943899999999,-109.0,569661.0
302,66,4,1,62.72841199999999,-109.0,623421.0
303,67,4,1,61.71800699999999,-109.0,586490.0
304,68,4,1,66.17143700000001,-109.0,598436.0
305,69,4,1,65.16059600000001,-109.0,730763.0
306,70,4,1,64.14941400000001,-109.0,642148.0
307,71,4,1,63.13947100000002,-109.0,569768.0
308,72,4,1,67.55180500000002,-109.0,721249.0
309,73,4,1,66.54144900000001,-109.0,686972.0
310,74,4,1,65.52993500000001,-109.0,683249.0
311,75,4,1,64.51933900000002,-109.0,659811.0
312,76,4,1,63.50724000000001,-109.0,718439.0
313,77,4,1,62.49414900000001,-109.0,658634.0
314,78,4,1,66.82480799999999,-109.0,740491.0
315,79,4,1,65.811328,-109.0,628173.0
316,80,4,1,64.80397300000001,-109.0,607528.0
317,81,4,1,63.79432200000001,-109.0,714756.0
318,82,4,1,62.784498000000006,-109.0,636868.0
319,83,4,1,67.11145900000001,-109.0,705395.0
320,84,4,1,66.09917700000001,-109.0,715684.0
321,85,4,1,65.09003700000001,-109.0,583853.0
322,86,4,1,64.08215100000001,-109.0,589382.0
323,87,4,1,63.07012800000001,-109.0,599087.0
324,88,4,1,62.059216000000006,-109.0,733826.0
325,89,4,1,66.385746,-109.0,704330.0
326,90,4,1,65.374505,-109.0,706182.0
327,91,4,1,64.36294600000001,-109.0,656559.0
328,92,4,1,63.35104200000001,-109.0,627927.0
329,93,4,1,62.338601000000004,-109.0,728147.0
330,94,4,1,66.039389,-109.0,608021.0
331,95,4,1,65.029023,-109.0,615653.0
332,96,4,1,64.017945,-109.0,708490.0
333,97,4,1,63.00880599999999,-109.0,703954.0
334,98,4,1,67.29611700000001,-109.0,639631.0
335,99,4,1,66.28435999999999,-109.0,746641.0
336,100,4,1,65.27140999999999,-109.0,600270.0
337,101,4,1,64.26301099999999,-109.0,652073.0
338,102,4,1,63.25256099999999,-109.0,673163.0
339,103,4,1,67.58496699999999,-109.0,626564.0
340,104,4,1,66.57573299999999,-109.0,628468.0
341,105,4,1,65.56805599999998,-109.0,575785.0
342,106,4,1,64.556682,-109.0,690684.0
343,107,4,1,63.54810499999999,-109.0,702198.0
344,108,4,1,62.53787899999999,-109.0,578160.0
345,109,4,1,66.86513599999999,-109.0,682252.0
346,110,4,1,65.85600799999999,-109.0,611202.0
347,111,4,1,64.84338299999999,-109.0,617268.0
348,112,4,1,63.833238,-109.0,692207.0
349,113,4,1,62.823331,-109.0,738520.0
350,114,4,1,67.14895400000002,-109.0,670472.0
351,115,4,1,66.13808399999999,-109.0,668414.0
352,116,4,1,65.12786400000002,-109.0,628511.0
353,117,4,1,64.116926,-109.0,690131.0
354,118,4,1,63.104363000000006,-109.0,706749.0
