,marker,resolution,playback_mode,buffer,rsrp,thput
0,120,5,1,7.947298,-106.5,310002.0
1,121,6,1,12.189923,-108.0,279136.0
2,122,6,1,22.546387,-109.5,177144.0
3,123,6,1,21.535894,-103.0,252296.0
4,124,6,1,20.528981,-95.0,263032.0
5,125,6,1,19.51861,-95.0,279136.0
6,126,6,1,34.523732,-92.5,273768.0
7,127,6,1,33.512361,-86.0,191906.0
8,128,6,1,32.501409,-86.5,170434.0
9,129,6,1,31.488908,-83.5,285846.0
10,130,6,1,30.477215,-79.5,292556.0
11,131,6,1,29.464583,-90.5,268400.0
12,132,6,1,28.456408000000003,-93.5,250954.0
13,133,6,1,27.446931,-105.5,237534.0
14,134,6,1,35.726858,-95.5,295240.0
15,135,6,1,34.717761,-101.0,281820.0
16,136,6,1,33.70657,-97.5,226798.0
17,137,6,1,34.075785,-101.5,249612.0
18,138,6,1,33.063229,-104.5,314028.0
19,139,6,1,47.40535700000001,-93.5,294926.0
20,140,6,1,46.39611500000001,-87.5,373076.0
21,141,6,1,45.38826200000001,-99.0,338184.0
22,142,6,1,44.374927,-109.0,287188.0
23,143,6,1,43.366020000000006,-105.5,330132.0
24,144,6,1,42.35557200000001,-88.0,340868.0
25,145,6,1,41.344138,-105.0,295240.0
26,146,6,1,53.59669000000001,-103.0,351604.0
27,147,6,1,52.58779000000001,-94.0,284504.0
28,148,6,1,51.57609600000001,-107.0,230824.0
29,149,6,1,50.563821,-104.5,246928.0
30,150,6,1,49.55305600000001,-105.0,261690.0
31,151,6,1,48.54208000000001,-102.5,367708.0
32,152,6,1,47.53310700000001,-82.0,320738.0
33,153,6,1,48.312141,-86.0,319396.0
34,154,6,1,57.517875,-110.0,386496.0
35,155,6,1,56.506315,-112.0,355630.0
36,156,6,1,55.496526,-116.0,160726.0
37,157,6,1,54.48588,-117.5,55022.0
38,158,6,1,53.477683,-112.5,104676.0
39,159,6,1,63.22544600000001,-117.0,95282.0
40,160,6,1,62.21681600000001,-109.5,150304.0
41,161,6,1,61.208676,-114.5,169092.0
42,162,6,1,60.19723400000001,-115.0,206668.0
43,163,6,1,59.19052500000001,-107.0,234850.0
44,164,6,1,58.17608200000001,-97.0,308660.0
45,165,6,1,62.504994999999994,-89.0,389180.0
46,166,6,1,63.388516,-90.0,413336.0
47,167,6,1,65.820735,-90.0,458964.0
48,168,6,1,64.80784200000001,-108.0,305976.0
49,169,6,1,63.800513,-95.0,469700.0
50,170,6,1,62.78940600000001,-94.0,480436.0
51,171,6,1,67.118248,-111.0,488488.0
52,172,6,1,66.10727399999999,-98.5,485804.0
53,173,6,1,65.095479,-101.0,458650.0
54,174,6,1,64.089055,-104.0,110044.0
55,175,6,1,63.076708,-105.5,433466.0
56,176,6,1,62.06276,-113.5,448228.0
57,177,6,1,66.52016400000001,-114.5,355630.0
58,178,6,1,65.50828200000001,-117.0,360998.0
59,179,6,1,64.50008600000001,-113.0,414678.0
60,180,6,1,63.48779400000001,-96.5,450912.0
61,181,6,1,62.474484,-112.5,416020.0
62,182,6,1,66.47218299999999,-96.5,348920.0
63,183,6,1,65.46102299999998,-105.0,375760.0
64,184,6,1,64.44857999999999,-103.5,453596.0
65,185,6,1,63.43706799999998,-109.0,426756.0
66,186,6,1,62.42769199999998,-114.5,437492.0
67,187,6,1,61.41942099999999,-109.5,257350.0
68,188,6,1,65.87306300000002,-96.5,279136.0
69,189,6,1,64.86164200000002,-86.5,397232.0
70,190,6,1,63.85286700000002,-86.5,442860.0
71,191,6,1,62.84233400000001,-89.5,397232.0
72,192,6,1,61.83226300000001,-88.0,429440.0
73,193,6,1,66.24409200000001,-99.0,405284.0
74,194,6,1,65.22896999999999,-100.5,399916.0
75,195,6,1,64.21849200000001,-103.0,332816.0
76,196,6,1,63.21207800000001,-104.0,505934.0
77,197,6,1,62.20474100000001,-107.0,342210.0
78,198,6,1,66.53407100000001,-105.5,220088.0
79,199,6,1,65.52114200000001,-95.0,236192.0
80,200,6,1,64.51429499999999,-85.5,271084.0
81,201,6,1,63.502959,-99.0,276452.0
82,202,6,1,67.831562,-87.0,237220.0
83,203,6,1,66.82146200000001,-96.0,324764.0
84,204,6,1,65.80884400000001,-89.5,381128.0
85,205,6,1,64.80156099999999,-85.5,410652.0
86,206,6,1,63.79027600000001,-93.0,461648.0
87,207,6,1,62.781086,-97.0,531432.0
88,208,6,1,67.108215,-85.0,407968.0
89,209,6,1,66.095536,-83.0,378444.0
90,210,6,1,65.083395,-100.0,534116.0
91,211,6,1,64.075006,-110.0,238876.0
92,212,6,1,63.059847999999995,-116.0,340868.0
93,213,6,1,66.760548,-100.5,252296.0
94,214,6,1,65.75405699999999,-104.0,354288.0
95,215,6,1,64.74157199999999,-94.5,238876.0
96,216,6,1,63.72784999999999,-101.0,351604.0
97,217,6,1,62.721301000000004,-110.0,62760.0
98,218,6,1,67.00867399999998,-115.5,289872.0
99,219,6,1,66.00003399999999,-100.0,281820.0
100,220,6,1,64.988199,-86.0,289872.0
101,221,6,1,63.97536699999999,-84.0,339526.0
102,222,6,1,62.96901199999999,-87.5,377102.0
103,223,6,1,67.29901999999998,-79.5,381128.0
