,marker,resolution,playback_mode,buffer,rsrp,thput
0,122,5,1,11.440499,-98.0,16104.0
1,123,6,1,18.130104000000006,-98.0,8052.0
2,124,6,1,27.144351,-97.5,25498.0
3,125,6,1,26.13346,-95.0,14762.0
4,126,6,1,25.121852,-95.0,5368.0
5,127,6,1,24.111581,-95.0,12078.0
6,128,6,1,23.099957999999997,-97.5,6710.0
7,129,6,1,22.090392,-100.0,6710.0
8,130,6,1,21.078639000000006,-98.0,10736.0
9,131,6,1,20.068117,-98.0,12078.0
10,132,6,1,19.05745,-96.0,12078.0
11,133,6,1,28.018868,-96.0,12078.0
12,134,6,1,27.010235,-96.0,13420.0
13,135,6,1,25.998398,-98.0,9394.0
14,136,6,1,24.983205,-96.0,8052.0
15,137,6,1,23.973495,-96.0,9394.0
16,138,6,1,34.347093,-96.0,20130.0
17,139,6,1,33.334288,-96.0,8052.0
18,140,6,1,32.325088,-96.0,12078.0
19,141,6,1,31.313096,-98.5,10736.0
20,142,6,1,45.65191800000001,-97.0,14762.0
21,143,6,1,44.64282300000001,-95.5,2771.0
22,144,6,1,43.63108100000001,-98.0,4174.0
23,145,6,1,42.61788900000001,-98.0,22814.0
24,146,6,1,41.61091800000001,-94.0,12078.0
25,147,6,1,40.60026300000001,-93.0,1342.0
26,148,6,1,39.589713,-93.0,5368.0
27,149,6,1,38.57977700000001,-94.5,16104.0
28,150,6,1,40.83583400000001,-93.0,13420.0
29,151,6,1,51.617141,-93.0,12078.0
30,152,6,1,50.60547500000001,-93.0,12078.0
31,153,6,1,49.59321200000001,-95.0,2684.0
32,154,6,1,48.587205,-96.5,5368.0
33,155,6,1,57.797146,-96.0,5368.0
34,156,6,1,56.78875599999999,-96.0,8052.0
35,157,6,1,55.779679,-94.0,10736.0
36,158,6,1,54.76602,-92.0,13420.0
37,159,6,1,53.752846,-93.0,17446.0
38,160,6,1,52.74194299999999,-94.0,17446.0
39,161,6,1,51.732871,-93.5,12078.0
40,162,6,1,58.71530200000001,-95.0,18788.0
41,163,6,1,57.705727,-95.0,18788.0
42,164,6,1,59.46476500000001,-95.0,13420.0
43,165,6,1,58.45627200000001,-94.0,21472.0
44,166,6,1,57.44709700000001,-95.0,13420.0
45,167,6,1,67.112562,-95.0,24156.0
46,168,6,1,66.101264,-97.0,16104.0
47,169,6,1,65.09346500000001,-99.0,14762.0
48,170,6,1,64.083688,-99.0,10736.0
49,171,6,1,63.072688,-99.0,10736.0
50,172,6,1,62.060329,-100.0,14762.0
51,173,6,1,66.4052,-99.0,13420.0
52,174,6,1,65.42772199999999,-101.0,13420.0
53,175,6,1,64.461022,-101.0,8052.0
54,176,6,1,63.470891,-100.0,8052.0
55,177,6,1,67.956513,-101.0,6710.0
56,178,6,1,66.97066600000001,-100.0,4026.0
57,179,6,1,65.976752,-100.0,5368.0
58,180,6,1,64.98213100000001,-95.0,6710.0
59,181,6,1,63.977856,-98.0,14762.0
60,182,6,1,62.980562000000006,-97.0,10736.0
61,183,6,1,61.97897,-100.0,14762.0
62,184,6,1,65.97474199999999,-99.0,16104.0
63,185,6,1,64.96661899999998,-99.0,16104.0
64,186,6,1,63.96238599999998,-100.0,21472.0
65,187,6,1,62.95440199999999,-101.0,18788.0
66,188,6,1,67.41032600000001,-101.0,14762.0
67,189,6,1,66.40230100000001,-97.0,12078.0
68,190,6,1,65.39697300000002,-99.0,13420.0
69,191,6,1,64.38435799999999,-99.0,13420.0
70,192,6,1,63.37903200000001,-97.0,12078.0
71,193,6,1,62.36810500000002,-99.0,10736.0
72,194,6,1,66.78409900000001,-101.0,17446.0
73,195,6,1,65.77255400000001,-95.5,8052.0
74,196,6,1,64.76124700000001,-92.0,8052.0
75,197,6,1,63.754254,-90.0,4026.0
76,198,6,1,62.747793000000016,-90.0,16104.0
77,199,6,1,61.73666700000001,-90.0,12078.0
78,200,6,1,66.06349300000001,-90.0,14762.0
79,201,6,1,65.05804400000001,-96.0,12078.0
80,202,6,1,64.05119900000001,-94.0,13420.0
81,203,6,1,63.04383900000001,-94.0,16104.0
82,204,6,1,67.37736899999999,-96.0,17446.0
83,205,6,1,66.365526,-96.0,13420.0
84,206,6,1,65.35521800000001,-94.0,9394.0
85,207,6,1,64.349168,-92.0,20130.0
86,208,6,1,63.34119100000001,-96.0,16104.0
87,209,6,1,62.333960999999995,-94.0,18788.0
88,210,6,1,66.666303,-98.0,8052.0
89,211,6,1,65.656085,-96.0,16104.0
90,212,6,1,64.64654,-98.0,13420.0
91,213,6,1,63.63799100000001,-92.0,14762.0
92,214,6,1,62.63235699999999,-94.0,17446.0
93,215,6,1,66.33533100000001,-94.0,14762.0
94,216,6,1,65.32947899999999,-94.0,16104.0
95,217,6,1,64.31913,-94.0,13420.0
96,218,6,1,63.311629,-94.0,10736.0
97,219,6,1,67.59810099999999,-95.0,16104.0
98,220,6,1,66.59151899999999,-94.5,20130.0
99,221,6,1,65.57718499999999,-99.5,18788.0
100,222,6,1,64.56473000000001,-95.5,13420.0
