,marker,resolution,playback_mode,buffer,rsrp,thput
0,1,6,1,7.365067,-97.0,276452.0
1,2,6,1,28.276413,-97.0,237534.0
2,3,6,1,27.265622999999998,-97.0,198616.0
3,4,6,1,26.251246999999996,-97.0,134200.0
4,5,6,1,25.237682999999997,-97.0,163724.0
5,6,6,1,24.219987000000003,-97.0,209352.0
6,7,6,1,23.210647,-97.0,233508.0
7,8,6,1,22.198557,-97.0,324764.0
8,9,6,1,21.185084000000003,-97.0,416020.0
9,10,6,1,20.174146,-97.0,249612.0
10,11,6,1,19.165169,-97.0,346236.0
11,12,6,1,28.85985,-97.0,367708.0
12,13,6,1,27.84559800000001,-97.0,254980.0
13,14,6,1,26.834274,-97.0,394548.0
14,15,6,1,35.116625,-97.0,241560.0
15,16,6,1,34.103023,-97.0,324764.0
16,17,6,1,33.092786,-97.0,254980.0
17,18,6,1,32.08157799999999,-97.0,254980.0
18,19,6,1,47.800841999999996,-97.0,244244.0
19,20,6,1,46.791053999999995,-97.0,175488.0
20,21,6,1,45.77917600000001,-97.0,131516.0
21,22,6,1,44.76697800000001,-97.0,377102.0
22,23,6,1,43.75301200000001,-97.0,332816.0
23,24,6,1,42.744842999999996,-97.0,263032.0
24,25,6,1,41.73224,-97.0,284504.0
25,26,6,1,40.72063300000001,-97.0,303292.0
26,27,6,1,39.70537,-97.0,284504.0
27,28,6,1,51.96409300000001,-97.0,292556.0
28,29,6,1,50.94998,-97.0,238876.0
29,30,6,1,49.941644,-97.0,252296.0
30,31,6,1,48.930854,-118.5,249612.0
31,32,6,1,47.91826700000001,-140.0,128832.0
32,33,6,1,48.700359999999996,1073741753.5,233508.0
33,34,6,1,47.68932100000001,1073741770.5,236192.0
34,35,6,1,56.89714100000001,-106.0,367708.0
35,36,6,1,55.88770699999999,-106.0,126148.0
36,37,6,1,54.87321299999999,-106.0,383812.0
37,38,6,1,53.861695,-106.0,263032.0
38,39,6,1,52.852665,-106.0,246928.0
39,40,6,1,62.59981500000001,-106.0,198302.0
40,41,6,1,61.591696999999996,-106.0,77836.0
41,42,6,1,60.585021999999995,-106.0,269742.0
42,43,6,1,59.57415,-106.0,471042.0
43,44,6,1,58.566155,-106.0,458964.0
44,45,6,1,62.889963,-106.0,351604.0
45,46,6,1,63.777601,-106.0,397232.0
46,47,6,1,62.766127,-106.0,429440.0
47,48,6,1,65.203228,-106.0,359656.0
48,49,6,1,64.19416899999999,-106.0,281820.0
49,50,6,1,63.18366500000001,-106.0,343552.0
50,51,6,1,67.512284,-106.0,238876.0
51,52,6,1,66.49776299999999,-106.0,254980.0
52,53,6,1,65.48554999999999,-106.0,233508.0
53,54,6,1,64.47442899999999,-106.0,359656.0
54,55,6,1,63.46719,-106.0,499224.0
55,56,6,1,62.451137,-106.0,248270.0
56,57,6,1,66.90391500000001,-106.0,229168.0
57,58,6,1,65.89582000000001,-106.0,488488.0
58,59,6,1,64.88971900000001,-106.0,303292.0
59,60,6,1,63.880733000000006,-106.0,263032.0
60,61,6,1,62.871627,-106.0,316712.0
61,62,6,1,61.862153000000006,-106.0,155672.0
62,63,6,1,65.85470099999998,-106.0,118096.0
63,64,6,1,64.84802499999999,-106.0,194590.0
64,65,6,1,63.837125999999984,-106.0,242902.0
65,66,6,1,62.83045999999999,-106.0,238876.0
66,67,6,1,61.81928899999998,-106.0,236192.0
67,68,6,1,66.26839600000001,-106.0,362340.0
68,69,6,1,65.26096600000001,-106.0,241560.0
69,70,6,1,64.25049900000002,-106.0,233508.0
70,71,6,1,63.24041300000002,-106.0,244244.0
71,72,6,1,67.652365,-106.0,365024.0
72,73,6,1,66.64076200000001,-106.0,491172.0
73,74,6,1,65.63250000000001,-106.0,367708.0
74,75,6,1,64.620101,-106.0,144622.0
