,marker,resolution,playback_mode,buffer,rsrp,thput
0,123,6,1,3.9523010000000003,-89.5,368768.0
1,124,6,1,2.937727,-86.5,327488.0
2,125,6,1,2.2068039999999995,-80.5,748544.0
3,126,6,1,1.1971769999999995,-97.0,908160.0
4,127,6,1,6.980687,-106.5,1186112.0
5,128,6,1,5.971221,-94.0,910912.0
6,129,6,1,4.963095999999998,-89.0,692128.0
7,130,6,1,3.9522359999999988,-92.5,349824.0
8,131,5,1,10.99124,-90.5,741696.0
9,132,5,1,9.979971,-98.0,727904.0
10,133,5,1,8.964789999999997,-96.0,606816.0
11,134,5,1,7.952847,-97.0,1073280.0
12,135,5,1,13.499826,-97.0,1190240.0
13,136,5,1,22.075777,-95.0,911200.0
14,137,5,1,21.065671,-100.5,1142080.0
15,138,5,1,20.056823,-98.0,1373248.0
16,139,5,1,19.044755,-110.0,1670656.0
17,140,5,1,18.034194000000006,-104.5,839488.0
18,141,5,1,17.023238000000006,-107.0,584800.0
19,142,5,1,16.009346,-108.0,899904.0
20,143,5,1,15.001393000000006,-106.5,1040256.0
21,144,5,1,18.401835000000002,-104.0,1252160.0
22,145,5,1,37.610103,-100.0,1104928.0
23,146,5,1,36.598894,-92.5,572736.0
24,147,5,1,47.654459,-88.0,803584.0
25,148,5,1,46.643163,-90.5,1194368.0
26,149,5,1,45.630591,-92.5,1224640.0
27,150,5,1,44.624059,-102.0,1380128.0
28,151,5,1,43.614416,-91.0,836928.0
29,152,5,1,42.601405,-96.5,1334720.0
30,153,5,1,41.589392,-99.0,1232896.0
31,154,5,1,40.576609999999995,-92.0,1070528.0
32,155,5,1,39.567426,-91.0,1154784.0
33,156,5,1,38.556882,-87.0,582400.0
34,157,5,1,37.543184000000004,-90.0,1098048.0
35,158,5,1,54.461664000000006,-95.0,1524608.0
36,159,5,1,53.447388,-95.0,1179232.0
37,160,5,1,65.20411100000001,-92.5,1064992.0
38,161,5,1,64.191484,-100.0,1667040.0
39,162,5,1,63.18092800000001,-105.0,1880992.0
40,163,5,1,67.50568,-109.5,1488448.0
41,164,5,1,66.494314,-105.0,495360.0
42,165,5,1,65.48138,-104.0,906784.0
43,166,5,1,64.47024400000001,-96.5,1270048.0
44,167,5,1,63.461296,-96.5,1502592.0
45,168,5,1,67.79057499999999,-97.0,1081856.0
46,169,5,1,66.780036,-88.5,1212256.0
47,170,5,1,65.766153,-82.0,1547104.0
48,171,5,1,64.75726900000001,-90.0,1398016.0
49,172,5,1,63.75119100000001,-87.0,1071744.0
50,173,5,1,62.738744,-93.0,1822421.0
